,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
1656,3478,15288,15288,1600000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",tt10199586,15.039000000000001,2019-10-02,0.0,104.0,6.7,129.0,2019,TV-14,106 min,"Drama, Mystery, Romance","France, Senegal, Belgium","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85.0,6.7,"7,212"
1657,3480,15293,15293,2000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3268668,15.033,2015-09-17,2801508.0,97.0,5.9,187.0,2015,PG-13,97 min,"Action, Crime, Drama, Thriller","USA, Mexico","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.4,"6,388"
1658,3486,15302,15302,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1038919,15.023,2010-03-16,136000000.0,110.0,5.8,2050.0,2010,PG-13,110 min,"Action, Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22.0,5.6,"119,832"
1659,3487,15303,15303,12000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1038685,15.020999999999999,2009-11-04,2000371.0,93.0,3.9,53.0,2010,Not Rated,93 min,"Action, Sci-Fi, Thriller","Japan, Taiwan, Germany, Canada, USA, UK","[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}]",,3.0,"4,048"
1660,3490,15308,15308,1600000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt3416742,15.014000000000001,2014-06-19,6263224.0,86.0,7.6,2262.0,2014,R,86 min,"Comedy, Horror",New Zealand,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,7.7,"152,934"
1661,3498,15318,15318,20000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt1487931,15.004000000000001,2013-07-18,27187375.0,85.0,6.0,178.0,2013,Not Rated,85 min,"Animation, Adventure, Family",South Africa,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,5.7,"5,497"
1662,3501,15326,15326,2000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2692904,14.995,2014-04-10,4635300.0,85.0,6.9,1749.0,2013,R,85 min,Drama,"UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,7.1,"133,182"
1663,3504,15330,15330,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt2515034,14.99,2015-02-16,13644292.0,115.0,5.7,696.0,2015,R,115 min,"Action, Crime, Thriller","USA, Spain, UK, France","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39.0,5.8,"38,455"
1664,3507,15333,15333,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt5648036,14.987,2017-09-30,0.0,95.0,5.0,67.0,2017,Not Rated,95 min,"Action, Adventure, Crime, Drama, Mystery, Romance, Thriller",China,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",,4.7,"2,426"
1665,3510,15338,15338,5000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1772240,14.981,2011-07-20,25562924.0,86.0,5.2,666.0,2011,PG-13,86 min,"Horror, Mystery, Sci-Fi, Thriller","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24.0,5.2,"53,527"
1666,3516,15348,15348,4100000.0,"[{'id': 18, 'name': 'Drama'}]",tt9584814,14.966,2019-11-27,0.0,107.0,6.2,46.0,2019,,106 min,Drama,"France, Italy","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",,5.8,331
1667,3517,15350,15350,2500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1714206,14.962,2013-08-02,6854611.0,95.0,6.6,2228.0,2013,R,95 min,"Comedy, Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,7.1,"142,626"
1668,3523,15359,15359,8000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",tt2091935,14.947000000000001,2016-02-29,34694.0,95.0,6.4,970.0,2015,R,95 min,"Action, Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.3,"49,664"
1669,3530,15372,15372,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt2513074,14.93,2016-11-10,30930984.0,113.0,5.9,383.0,2016,R,113 min,"Action, Drama, Sport, Thriller, War","UK, China, USA","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,6.2,"20,818"
1670,3531,15374,15374,40000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1334512,14.927999999999999,2011-04-08,45735397.0,110.0,5.5,494.0,2011,PG-13,110 min,"Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.7,"50,353"
1671,3535,15383,15383,18000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt2167202,14.917,2013-08-29,10501938.0,90.0,5.1,456.0,2013,PG-13,90 min,"Action, Crime, Thriller","USA, Bulgaria","[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22.0,4.4,"23,015"
1672,3540,15391,15391,30000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt1449283,14.902000000000001,2011-04-13,14460000.0,63.0,6.9,559.0,2011,G,63 min,"Animation, Adventure, Comedy, Family, Musical",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,7.2,"21,404"
1673,3564,15436,15436,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",tt1334260,14.843,2010-09-15,9918093.0,104.0,6.8,1559.0,2010,R,103 min,"Drama, Romance, Sci-Fi",UK,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69.0,7.1,"136,033"
1674,3567,15442,15442,13000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt2800240,14.838,2014-04-16,176404493.0,94.0,6.8,2689.0,2014,,97 min,Comedy,France,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}]",,7.0,"38,295"
1675,3568,15446,15446,2000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1758610,14.835999999999999,2012-09-21,0.0,92.0,6.8,45.0,2012,PG-13,92 min,"Biography, Crime, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",,7.2,"4,543"
1676,3569,15447,15447,3000000.0,"[{'id': 27, 'name': 'Horror'}]",tt8134742,14.834000000000001,2019-09-16,0.0,115.0,6.0,198.0,2019,R,115 min,"Action, Horror",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,5.5,"11,219"
1677,3570,15454,15454,10000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt5770430,14.825999999999999,2016-10-14,0.0,90.0,6.1,112.0,2016,G,90 min,"Animation, Adventure, Comedy, Family","Spain, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}]",,5.2,"2,034"
1678,3572,15457,15457,4000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt2317524,14.82,2013-06-01,0.0,95.0,5.5,180.0,2013,R,95 min,"Action, Adventure, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}]",,5.3,"5,210"
1679,3576,15468,15468,500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt3836512,14.81,2015-01-24,0.0,80.0,5.0,241.0,2015,R,80 min,"Drama, Horror, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",,5.5,"7,595"
1680,3582,15482,15482,35000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 36, 'name': 'History'}]",tt1616195,14.794,2011-11-09,84606030.0,137.0,6.2,1684.0,2011,R,137 min,"Biography, Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,6.5,"121,340"
1681,3583,15483,15483,387000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt1630029,14.794,2022-12-15,0.0,0.0,0.0,0.0,2022,,,"Action, Adventure, Fantasy, Sci-Fi, Thriller",USA,[],,,
1682,3585,15487,15487,22000000.0,"[{'id': 18, 'name': 'Drama'}]",tt2980648,14.789000000000001,2014-08-06,88880821.0,122.0,7.3,989.0,2014,PG,122 min,"Comedy, Drama","USA, India, United Arab Emirates","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,7.3,"75,406"
1683,3588,15494,15494,1987650.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1462758,14.777000000000001,2010-09-24,19152480.0,94.0,6.6,1906.0,2010,R,95 min,"Drama, Mystery, Thriller","Spain, UK, USA, France","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,7.0,"148,248"
1684,3591,15498,15498,5000000.0,"[{'id': 878, 'name': 'Science Fiction'}]",tt1523267,14.769,2010-08-04,0.0,92.0,5.2,84.0,2010,,92 min,"Action, Adventure, Drama, Sci-Fi, Thriller","Australia, Canada","[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}]",,3.9,"3,498"
1685,3594,15503,15503,25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt2006295,14.764000000000001,2015-08-06,24902723.0,120.0,6.3,707.0,2015,PG-13,127 min,"Biography, Drama, History","Chile, Colombia, Spain, USA","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.9,"35,193"
1686,3597,15508,15508,7000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt1658801,14.761,2015-10-02,573335.0,103.0,7.3,448.0,2015,PG-13,103 min,"Biography, Drama, Romance","USA, UK, France","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.6,"11,499"
1687,3598,15511,15511,63000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1411704,14.754000000000001,2011-03-30,183953723.0,95.0,5.7,805.0,2011,PG,95 min,"Animation, Adventure, Comedy, Family, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41.0,5.4,"30,895"
1688,3602,15520,15520,4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt7903530,14.745999999999999,2019-05-09,143837.0,93.0,5.4,48.0,2019,R,92 min,"Action, Crime, Drama, Thriller","Bulgaria, USA","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}]",,5.3,"3,040"
1689,3605,15528,15528,8000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt2304953,14.73,2014-01-17,0.0,91.0,5.9,402.0,2014,R,91 min,"Crime, Drama, Thriller","Canada, Germany, USA","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",19.0,5.7,"18,660"
1690,3607,15531,15531,60000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt1374992,14.724,2012-09-27,8106475.0,104.0,6.2,1937.0,2012,PG-13,109 min,"Drama, Fantasy, Romance, Sci-Fi","Canada, France","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,6.4,"68,881"
1691,3612,15537,15537,12000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt1591479,14.717,2012-02-24,81272766.0,110.0,6.3,704.0,2012,R,110 min,"Action, Adventure, Thriller, War",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.5,"65,833"
1692,3614,15541,15541,3150000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2577172,14.714,2014-10-16,0.0,100.0,5.3,159.0,2014,Not Rated,99 min,"Horror, Thriller",Canada,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",,5.5,"7,960"
1693,3620,15555,15555,20000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt1829012,14.694,2012-09-07,713616.0,100.0,5.3,271.0,2012,R,102 min,"Drama, Mystery, Thriller","France, Germany","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53.0,5.3,"21,363"
1694,3624,15560,15560,38000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",tt1403865,14.690999999999999,2010-12-22,252276927.0,110.0,7.3,3698.0,2010,PG-13,110 min,"Drama, Western",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80.0,7.6,"306,906"
1695,3625,15561,15561,4000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2094018,14.689,2013-11-29,0.0,97.0,6.7,520.0,2013,PG-13,97 min,"Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55.0,6.4,"27,941"
1696,3630,15570,15570,3500000.0,"[{'id': 35, 'name': 'Comedy'}]",tt2193265,14.68,2013-04-27,0.0,95.0,5.2,283.0,2013,Not Rated,95 min,"Action, Adventure, Comedy","Puerto Rico, USA, UK","[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25.0,4.9,"12,245"
1697,3634,15574,15574,12500000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt1496422,14.675,2012-09-14,1353868.0,107.0,5.6,513.0,2012,R,107 min,"Crime, Drama, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,5.8,"35,444"
1698,3640,15581,15581,20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt6398184,14.662,2019-09-12,192094429.0,122.0,7.1,613.0,2019,PG,122 min,"Drama, Romance","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,7.4,"36,979"
1699,3645,15591,15591,17000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt2674358,14.65,2017-06-08,0.0,91.0,5.7,238.0,2017,R,91 min,"Action, Thriller","USA, Spain, Germany","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35.0,5.6,"7,928"
1700,3649,15597,15597,1700000.0,"[{'id': 18, 'name': 'Drama'}]",tt8462814,14.642999999999999,2020-11-12,0.0,80.0,0.0,0.0,2020,,80 min,Drama,"Slovakia, Romania, Czech Republic, Ireland","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,19
1701,3652,15604,15604,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt1817273,14.635,2013-03-14,35485608.0,140.0,6.9,3499.0,2012,R,140 min,"Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68.0,7.3,"243,160"
1702,3662,15622,15622,5000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",tt4178092,14.600999999999999,2015-07-30,58978653.0,108.0,6.7,2226.0,2015,R,108 min,"Drama, Mystery, Thriller","USA, Australia, China","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77.0,7.0,"136,657"
1703,3667,15635,15635,12500000.0,"[{'id': 18, 'name': 'Drama'}]",tt1124035,14.579,2011-09-24,76338111.0,101.0,6.7,1723.0,2011,R,101 min,"Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67.0,7.1,"213,187"
1704,3668,15636,15636,42000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt2334871,14.578,2017-05-03,60845711.0,90.0,5.4,613.0,2017,R,90 min,"Action, Adventure, Comedy",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,4.5,"32,709"
1705,3679,15660,15660,30000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2980210,14.552999999999999,2016-04-22,4212494.0,97.0,5.8,788.0,2016,R,98 min,"Comedy, Drama, Romance","UK, France, Germany, Mexico, USA","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,6.1,"39,649"
1706,3682,15667,15667,90000000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",tt1041804,14.539000000000001,2010-11-24,17177993.0,110.0,5.3,134.0,2010,PG,110 min,"Action, Family, Fantasy, Musical","UK, Hungary","[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18.0,4.2,"3,465"
1707,3683,15672,15672,19000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt6495770,14.535,2018-06-01,5059608.0,85.0,5.4,229.0,2018,R,85 min,Comedy,"USA, South Africa","[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.1,"9,775"
1708,3684,15673,15673,18000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1967545,14.535,2013-12-27,20275812.0,111.0,6.9,711.0,2013,PG-13,111 min,"Drama, Romance, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,6.9,"42,211"
1709,3685,15678,15678,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1571222,14.53,2011-09-30,27462041.0,99.0,6.3,1393.0,2011,R,99 min,"Biography, Drama, Romance, Thriller","UK, Germany, Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,6.4,"97,571"
1710,3687,15681,15681,35000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1212436,14.523,2010-04-23,77477008.0,106.0,6.1,1055.0,2010,PG-13,104 min,"Comedy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,5.4,"47,965"
1711,3691,15690,15690,1126036.0,"[{'id': 99, 'name': 'Documentary'}]",tt4881578,14.515999999999998,2020-11-27,0.0,0.0,0.0,0.0,2020,,,Documentary,USA,[],,,
1712,3696,15699,15699,108000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2361317,14.508,2016-12-25,22678555.0,129.0,6.2,924.0,2016,R,129 min,"Action, Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,6.4,"51,407"
1713,3698,15701,15701,2000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt7014006,14.505999999999998,2018-01-19,13539709.0,94.0,7.3,913.0,2018,R,93 min,"Comedy, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89.0,7.4,"59,856"
1714,3700,15703,15703,5000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt3499096,14.504000000000001,2016-02-19,24804129.0,134.0,7.2,1122.0,2016,PG-13,134 min,"Biography, Drama, Sport","Canada, Germany, France","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,7.1,"34,133"
1715,3702,15707,15707,68000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt1298649,14.497,2012-07-26,68267862.0,98.0,5.5,1636.0,2012,R,102 min,"Comedy, Sci-Fi",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36.0,5.7,"120,050"
1716,3703,15710,15710,10000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt4645330,14.495,2016-09-30,4073489.0,109.0,6.8,452.0,2016,PG-13,109 min,"Biography, Drama","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,6.7,"18,900"
